2.900000000000000000e+01,5.815477829863460180e-01,7.953536915853150902e+01,8.303119604628764705e+01,1.975315235729962282e+01,2.408004918781573578e-01,1.109889351983120304e-01,-1.347195836555747928e-01,4.361933822543928585e-01,-6.735979182778742413e-02,-6.735979182778742413e-02,6.570053581968033907e-01,-6.570053581968033907e-01,2.005600000000152860e+01,1.204002459390786789e-01,5.549446759915601518e-02
3.000000000000000000e+01,2.717019215377012298e+00,8.827855245786501825e+01,9.166542645624674890e+01,4.992329910922562064e+00,5.506321545106013238e-02,1.467936922033579727e-01,-1.215993111241706615e-01,2.539402897619233102e+00,-6.079965556208532379e-02,-6.079965556208532379e-02,1.592390121641918732e+00,-1.592390121641918732e+00,8.257000000000862983e+00,2.753160772553006619e-02,7.339684610167898637e-02
3.100000000000000000e+01,1.279324264469948957e+00,7.368171371635760636e+01,9.328964329920535192e+01,6.185257152550234672e+00,6.702005697971412379e-02,1.012818094238819161e-01,-7.294599724375272487e-02,1.180789491513088096e+00,-3.647299862187636937e-02,-3.647299862187636937e-02,1.086029102687684045e+00,-1.086029102687684045e+00,1.209799999999873421e+01,3.351002848985706190e-02,5.064090471194095805e-02
3.200000000000000000e+01,2.286750611828474167e+00,8.181608810459127312e+01,6.713769586202363371e+01,1.131237018825670404e+01,1.710427017575053554e-01,2.660622338796652664e-01,-3.628972149007694270e-01,1.867383820943702144e+00,-1.814486074503847135e-01,-1.814486074503847135e-01,1.354422468729022055e+00,-1.354422468729022055e+00,9.475000000000187939e+00,8.552135087875267772e-02,1.330311169398326332e-01
3.300000000000000000e+01,1.099210419656215798e+00,4.774197435231685915e+01,6.752250336320042834e+01,1.650809860775052940e+01,2.481581085068221004e-01,2.900574249172942487e-01,-2.605386154191211556e-01,8.141930778895838383e-01,-1.302693077095606333e-01,-1.302693077095606333e-01,8.928734430805159716e-01,-8.928734430805159716e-01,1.453699999999738246e+01,1.240790542534110502e-01,1.450287124586471244e-01
3.400000000000000000e+01,2.025289663748694124e+00,9.402613625645501827e+01,5.051526091923767581e+01,5.852516128394949391e+00,1.181962090019226530e-01,1.134061652509240070e-01,-2.040277272894146510e-01,1.750554270266360124e+00,-1.020138636447073255e-01,-1.020138636447073255e-01,1.319146482347824278e+00,-1.319146482347824278e+00,9.810000000000002274e+00,5.909810450096132650e-02,5.670308262546200351e-02
3.500000000000000000e+01,6.483625306727996751e+00,8.077539898420484121e+01,4.952973425424129061e+01,6.689038746931641022e+00,1.378338218768846435e-01,4.724453459578366044e-01,-7.808021158227471670e-01,5.477101711262729822e+00,-3.904010579113736945e-01,-3.904010579113736945e-01,2.307528705183189643e+00,-2.307528705183189643e+00,5.503000000000172420e+00,6.891691093844232174e-02,2.362226729789183022e-01
3.600000000000000000e+01,9.704421077687775954e-01,4.043540711916401875e+01,5.848538863479836891e+01,1.743933041100192094e+00,3.033697923100609622e-02,4.129033061289585221e-02,-1.335076214430863661e-02,9.249123057765358258e-01,-6.675381072154374686e-03,-6.675381072154374686e-03,9.617004445585318750e-01,-9.617004445585318750e-01,1.386099999999775712e+01,1.516848961550304811e-02,2.064516530644792611e-02
3.700000000000000000e+01,1.731728127908491066e+00,2.312331395593945516e+01,8.323648004330676997e+01,2.058017245440084153e+01,2.502559988409409630e-01,1.169609366954997620e+00,-4.177769900316996576e-01,1.282754413198806676e+00,-2.088884950158498843e-01,-2.088884950158498843e-01,1.113157675196474905e+00,-1.113157675196474905e+00,1.157399999999902462e+01,1.251279994204704815e-01,5.848046834774988101e-01
3.800000000000000000e+01,4.008540816596045886e+00,7.293109509295636883e+01,9.154632859078894569e+01,1.396263270493398778e+01,1.542042943346282891e-01,6.562607814226706360e-01,-5.810993354188185300e-01,3.353371736145367432e+00,-2.905496677094092650e-01,-2.905496677094092650e-01,1.808024509440986360e+00,-1.808024509440986360e+00,7.045000000000687379e+00,7.710214716731414453e-02,3.281303907113353180e-01
3.900000000000000000e+01,6.471495804593876411e-01,1.371696504011961615e+01,2.826331501017852688e+01,2.232667921520222531e+00,8.189275297911038920e-02,1.002555970437399163e-01,-3.197481432727533601e-02,5.731306733204718507e-01,-1.598740716363766801e-02,-1.598740716363766801e-02,7.568851142231930451e-01,-7.568851142231930451e-01,1.757199999999849283e+01,4.094637648955519460e-02,5.012779852186995816e-02
4.000000000000000000e+01,1.402810040674576264e+00,4.570130281491802293e+01,3.685848924756403733e+01,6.159631737720792088e+00,1.717761084465997679e-01,1.609601356423222274e-01,-2.094475890034459553e-01,1.130319130324231924e+00,-1.047237945017229360e-01,-1.047237945017229360e-01,1.057994355934564146e+00,-1.057994355934564146e+00,1.223999999999865551e+01,8.588805422329988393e-02,8.048006782116111368e-02
4.100000000000000000e+01,1.465059448504483886e+00,8.285237032768080212e+01,6.110253882608445508e+01,1.616451440945049356e+01,2.689489450058822895e-01,2.124355125311092607e-01,-3.764977355379457435e-01,1.053504797950068239e+00,-1.882488677689728163e-01,-1.882488677689728163e-01,1.008993142560328682e+00,-1.008993142560328682e+00,1.281099999999833905e+01,1.344744725029411447e-01,1.062177562655546303e-01
4.200000000000000000e+01,4.924550180748823891e+00,7.315625658989706892e+01,6.378534912626719944e+01,8.654276508328910822e+00,1.378391078295089500e-01,5.102662008986708075e-01,-6.122324405881975906e-01,4.179191414584891184e+00,-3.061162202940988508e-01,-3.061162202940988508e-01,2.021258091946138702e+00,-2.021258091946138702e+00,6.298000000000437915e+00,6.891955391475447501e-02,2.551331004493354038e-01
4.300000000000000000e+01,1.152341414549251430e+00,2.998317848135456032e+01,4.099314447939405426e+01,3.862068662577574862e+00,9.656826720808250886e-02,1.374499269265468948e-01,-8.588361598392912910e-02,1.015665803262916667e+00,-4.294180799196455067e-02,-4.294180799196455067e-02,1.006887185532370221e+00,-1.006887185532370221e+00,1.301899999999822377e+01,4.828413360404125443e-02,6.872496346327344741e-02
4.400000000000000000e+01,7.210999206959194385e-01,1.280071452852427960e+01,5.269502652811178933e+01,9.755756473881627144e+00,1.887175059012000111e-01,4.544803973775248807e-01,-1.249822628424699378e-01,5.739138264598152572e-01,-6.249113142123499665e-02,-6.249113142123499665e-02,7.549891952561369468e-01,-7.549891952561369468e-01,1.736999999999824595e+01,9.435875295060000556e-02,2.272401986887624403e-01
4.500000000000000000e+01,4.827451456223133874e+00,8.201146933116037019e+01,7.016074972795306053e+01,1.069720653955019607e+01,1.546716393565445991e-01,5.399750234524173242e-01,-6.885065179498579546e-01,4.022618312876651281e+00,-3.442532589749289773e-01,-3.442532589749289773e-01,1.975881577059159566e+00,-1.975881577059159566e+00,6.434000000000483332e+00,7.733581967827229953e-02,2.699875117262086621e-01
4.600000000000000000e+01,1.586094712406860063e+00,8.172841228483505915e+01,9.210704150789355538e+01,1.251276752798376535e+01,1.373413878980984659e-01,2.117821155641783082e-01,-2.029813605291157508e-01,1.353403174656389041e+00,-1.014906802645578615e-01,-1.014906802645578615e-01,1.158923127940687081e+00,-1.158923127940687081e+00,1.116199999999925296e+01,6.867069394904923296e-02,1.058910577820891541e-01
4.700000000000000000e+01,1.720023012468029133e+00,9.705238539454283853e+01,6.089212195675374062e+01,1.198033913538679407e+01,2.000319698814049252e-01,1.726876163573088374e-01,-3.214628518664748302e-01,1.353366681483848089e+00,-1.607314259332374429e-01,-1.607314259332374429e-01,1.152185788057341176e+00,-1.152185788057341176e+00,1.117899999999924354e+01,1.000159849407024626e-01,8.634380817865441871e-02
4.800000000000000000e+01,6.940347244557408812e-01,9.902741432837373736e+01,8.524872238836513816e+01,2.377571246818518347e+01,2.822085818534458834e-01,1.210269579899737741e-01,-1.900188059597517354e-01,4.923284197240890281e-01,-9.500940297987582606e-02,-9.500940297987582606e-02,6.951989881102362823e-01,-6.951989881102362823e-01,1.887000000000007915e+01,1.411042909267229417e-01,6.051347899498688704e-02
4.900000000000000000e+01,1.753187755047101115e+00,8.537255469173499023e+01,6.864591499523460527e+01,8.175502923855370696e+00,1.208573041614013771e-01,1.497811374466288536e-01,-1.894326116104390056e-01,1.518849275129996457e+00,-9.471630580521944731e-02,-9.471630580521944731e-02,1.228770969930771395e+00,-1.228770969930771395e+00,1.053899999999959824e+01,6.042865208070068855e-02,7.489056872331442682e-02
5.000000000000000000e+01,7.060350241771233826e-01,9.673764505198110442e+01,7.897688659680325429e+01,2.289746017544846168e+01,2.936441960531823714e-01,1.195571856104728492e-01,-2.010084302203005713e-01,4.923972802776628299e-01,-1.005042151101503134e-01,-1.005042151101503134e-01,6.944754733053971618e-01,-6.944754733053971618e-01,1.888700000000009993e+01,1.468220980265911857e-01,5.977859280523642460e-02
5.100000000000000000e+01,1.077870088062499621e+00,7.046080290658971990e+01,5.939433779983986739e+01,1.606173159120363403e+00,2.750563187523239611e-02,2.430371132926596733e-02,-1.199897058381282910e-02,1.030574062943169666e+00,-5.999485291906416287e-03,-5.999485291906416287e-03,1.015154209526514251e+00,-1.015154209526514251e+00,1.313799999999815782e+01,1.375281593761619806e-02,1.215185566463298367e-02
5.200000000000000000e+01,1.382277489169963181e+00,3.916827408394541976e+01,7.696580744193209966e+01,1.246931490419173194e+01,1.641437815786163656e-01,3.726615985187016200e-01,-2.118805851429022002e-01,1.140373565786159782e+00,-1.059402925714511279e-01,-1.059402925714511279e-01,1.062614803301758615e+00,-1.062614803301758615e+00,1.217899999999868932e+01,8.207189078930818282e-02,1.863307992593508100e-01
5.300000000000000000e+01,1.148813018313379786e+00,9.844968624548798175e+01,5.921122095450137834e+01,1.527047003437441752e+01,2.623286332769073637e-01,1.337050009165977327e-01,-2.870542876319104320e-01,8.331342079755550412e-01,-1.435271438159552437e-01,-1.435271438159552437e-01,9.014067710881636941e-01,-9.014067710881636941e-01,1.439299999999746227e+01,1.311643166384536818e-01,6.685250045829886634e-02
5.400000000000000000e+01,9.242535120723237796e+00,6.913542374763088105e+01,2.435902211023889308e+01,2.916136489876447691e+00,1.248398360219979408e-01,3.557878070324336228e-01,-8.217748582430015603e-01,7.756636841168945473e+00,-4.108874291215006136e-01,-4.108874291215006136e-01,2.754597676931945571e+00,-2.754597676931945571e+00,4.629999999999880878e+00,6.241991801099897041e-02,1.778939035162168114e-01
5.500000000000000000e+01,1.486009302641185803e+00,9.388177239960688780e+01,3.983137510424881356e+01,5.842446124516151862e+00,1.504568434373288188e-01,8.058661984322686156e-02,-1.918859317950651899e-01,1.230734696448453125e+00,-9.594296589753253945e-02,-9.594296589753253945e-02,1.105228321996517549e+00,-1.105228321996517549e+00,1.172299999999894204e+01,7.522842171866440941e-02,4.029330992161343078e-02
5.600000000000000000e+01,4.476398728267247940e+00,9.297569586671488651e+01,5.243228882864482898e+01,5.672107907244873459e+00,1.102830155224559100e-01,2.476958079441262950e-01,-4.177112974557282143e-01,3.906768524854578040e+00,-2.088556487278641627e-01,-2.088556487278641627e-01,1.965489212091748428e+00,-1.965489212091748428e+00,6.527000000000514390e+00,5.514150776122795500e-02,1.238479039720631475e-01
5.700000000000000000e+01,1.952941342758077958e+00,1.753051600046422109e+01,4.894500950195061506e+01,1.161212456423828243e+01,2.421967308978393296e-01,1.000754768821668472e+00,-4.427591093396012756e-01,1.449708434395192924e+00,-2.213795546698006378e-01,-2.213795546698006378e-01,1.183511523885337313e+00,-1.183511523885337313e+00,1.087099999999941424e+01,1.210983654489196648e-01,5.003773844108342361e-01
5.800000000000000000e+01,1.477642661601690666e+00,6.918424002908859904e+01,4.134934559786773178e+01,9.956702574947671636e+00,2.467624301563353106e-01,1.641503826588202597e-01,-3.377093160308564102e-01,1.086098589473529996e+00,-1.688546580154281496e-01,-1.688546580154281496e-01,1.028390341232366501e+00,-1.028390341232366501e+00,1.256399999999847594e+01,1.233812150781676553e-01,8.207519132941012985e-02
5.900000000000000000e+01,7.506808634772871303e-01,2.435750746526426624e+01,9.595209640850563915e+01,2.836588383690479631e+01,2.987388895013783907e-01,6.195102349605633441e-01,-2.187712538784750693e-01,5.209369823054808002e-01,-1.093856269392375624e-01,-1.093856269392375624e-01,7.134225724804275082e-01,-7.134225724804275082e-01,1.835999999999945587e+01,1.493694447506891954e-01,3.097551174802816720e-01
6.000000000000000000e+01,3.333356442277893628e+00,9.220216522042116480e+01,7.032309586352496922e+01,5.129462320788209517e+00,7.399355520541786579e-02,1.741993466035632598e-01,-2.027536393687219274e-01,3.042816293784566639e+00,-1.013768196843610053e-01,-1.013768196843610053e-01,1.741418684353435831e+00,-1.741418684353435831e+00,7.482000000000833317e+00,3.699677760270893290e-02,8.709967330178162992e-02
6.100000000000000000e+01,5.639908059294753695e-01,8.687528357777898336e+00,5.834319716732813532e+01,1.665047836696297523e+01,2.903653648466212878e-01,7.804509783803244005e-01,-1.569035147898836247e-01,3.933675284516547910e-01,-7.845175739494181233e-02,-7.845175739494181233e-02,6.222642928959526420e-01,-6.222642928959526420e-01,2.120900000000293772e+01,1.451826824233106439e-01,3.902254891901622003e-01
6.200000000000000000e+01,7.244273885764532794e-01,9.676504956608016528e+01,9.080162790234271597e+01,1.111480306710990185e+01,1.237706189379663008e-01,7.372339846751022052e-02,-8.267215244714032352e-02,6.277738885041489469e-01,-4.133607622357010625e-02,-4.133607622357010625e-02,7.912428308089675122e-01,-7.912428308089675122e-01,1.662899999999734035e+01,6.188530946898315038e-02,3.686169923375511026e-02
6.300000000000000000e+01,2.322753026000980103e+00,9.697654016837041979e+01,5.494353527951512461e+01,8.461714847103413817e+00,1.568624452079009635e-01,1.740485315677421374e-01,-3.287088478550190818e-01,1.922756435310869261e+00,-1.643544239275095409e-01,-1.643544239275095409e-01,1.376860217540736953e+00,-1.376860217540736953e+00,9.330000000000268301e+00,7.843122260395048173e-02,8.702426578387106870e-02
6.400000000000000000e+01,2.484697686684893103e+00,8.854148877287514097e+01,3.050837470720319544e+01,5.126704098071332538e+00,1.737372576070707608e-01,1.229014309595333476e-01,-3.643911338095853214e-01,1.985719696359946607e+00,-1.821955669047926885e-01,-1.821955669047926885e-01,1.397327617905044894e+00,-1.397327617905044894e+00,9.191000000000345338e+00,8.686862880353538041e-02,6.145071547976667381e-02
6.500000000000000000e+01,2.670443976181041457e+00,7.698208943705883200e+01,8.088181396279132684e+01,1.499716054032813339e+01,1.877418625885706460e-01,4.278581929720345900e-01,-4.745361091711965962e-01,2.142271833298923678e+00,-2.372680545855982981e-01,-2.372680545855982981e-01,1.444290726817869519e+00,-1.444290726817869519e+00,8.859000000000529340e+00,9.387093129428532301e-02,2.139290964860172950e-01
6.600000000000000000e+01,6.369401979204913911e-01,8.213117683013409476e+01,8.060091785693508371e+01,6.845704720397934651e+00,8.600032392467589493e-02,4.913338992967068025e-02,-4.755427791879451860e-02,5.749403491556673851e-01,-2.377713895939731481e-02,-2.377713895939731481e-02,7.578753174622939737e-01,-7.578753174622939737e-01,1.748999999999839261e+01,4.300016196233794746e-02,2.456669496483534013e-02
6.700000000000000000e+01,1.194528371947363610e+00,7.236199299712124855e+01,5.718704799081529444e+01,9.468173311858574692e+00,1.685116704014474054e-01,1.322725633931208233e-01,-1.839237658126606778e-01,9.758681951624808004e-01,-9.196188290633036666e-02,-9.196188290633036666e-02,9.835706417206663277e-01,-9.835706417206663277e-01,1.319599999999812567e+01,8.425583520072370269e-02,6.613628169656041167e-02
6.800000000000000000e+01,1.490663580116280196e+00,7.097503528970386810e+01,6.998185236427364941e+01,4.475990762130375167e+00,6.488649708178223507e-02,8.918218632195025475e-02,-7.680535065051552479e-02,1.374021054684526844e+00,-3.840267532525776240e-02,-3.840267532525776240e-02,1.171557206973859122e+00,-1.171557206973859122e+00,1.121599999999922304e+01,3.244324854089111754e-02,4.459109316097512737e-02
6.900000000000000000e+01,2.153822000172920248e+00,5.024132699297959448e+01,5.455695189153631475e+01,3.261483114338702194e+00,6.089747454156589634e-02,1.337553297279006348e-01,-9.408804098389911275e-02,1.985585400311629112e+00,-4.704402049194956331e-02,-4.704402049194956331e-02,1.408322498736558126e+00,-1.408322498736558126e+00,9.342000000000261650e+00,3.044873727078294817e-02,6.687766486395031740e-02
7.000000000000000000e+01,3.553224074376061026e+00,7.678008963031416556e+01,8.087453992411936099e+01,8.465110326348153080e+00,1.059800824441679279e-01,3.546151221938715903e-01,-3.372922024129896279e-01,3.137374316099097005e+00,-1.686461012064948140e-01,-1.686461012064948140e-01,1.763216608544436514e+00,-1.763216608544436514e+00,7.292000000000769866e+00,5.299004122208396395e-02,1.773075610969357951e-01
